train/explained_variance,time/total_timesteps,train/approx_kl,eval/mean_ep_length,train/entropy_loss,train/n_updates,train/clip_fraction,eval/success_rate,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,train/policy_gradient_loss,train/std,stage0/distance_reward/env_1,stage0/success_rate/env_1,stage0/reward/env_1,stage0/pose_reward/env_1,stage0/success_rate/env_3,stage0/distance_reward/env_3,stage0/reward/env_3,stage0/pose_reward/env_3,stage0/reward/env_5,stage0/success_rate/env_5,stage0/distance_reward/env_5,stage0/pose_reward/env_5,stage0/success_rate/env_7,stage0/pose_reward/env_7,stage0/distance_reward/env_7,stage0/reward/env_7,stage0/distance_reward/env_9,stage0/success_rate/env_9,stage0/reward/env_9,stage0/pose_reward/env_9,stage0/pose_reward/env_11,stage0/success_rate/env_11,stage0/reward/env_11,stage0/distance_reward/env_11,stage0/distance_reward/env_13,stage0/reward/env_13,stage0/success_rate/env_13,stage0/pose_reward/env_13,stage0/distance_reward/env_15,stage0/success_rate/env_15,stage0/reward/env_15,stage0/pose_reward/env_15,stage0/success_rate/env_6,stage0/pose_reward/env_6,stage0/distance_reward/env_6,stage0/reward/env_6,stage0/reward/env_4,stage0/success_rate/env_4,stage0/pose_reward/env_4,stage0/distance_reward/env_4,stage1/success_rate/env_6,stage1/distance_reward/env_6,stage1/pose_reward/env_6,stage1/reward/env_6,stage1/reward/env_4,stage1/distance_reward/env_4,stage1/pose_reward/env_4,stage1/success_rate/env_4,stage0/reward/env_2,stage0/success_rate/env_2,stage0/distance_reward/env_2,stage0/pose_reward/env_2,stage0/pose_reward/env_0,stage0/distance_reward/env_0,stage0/success_rate/env_0,stage0/reward/env_0,stage0/reward/env_12,stage0/pose_reward/env_12,stage0/distance_reward/env_12,stage0/success_rate/env_12,stage0/distance_reward/env_8,stage0/pose_reward/env_8,stage0/success_rate/env_8,stage0/reward/env_8,stage0/pose_reward/env_14,stage0/success_rate/env_14,stage0/reward/env_14,stage0/distance_reward/env_14,stage2/distance_reward/env_2,stage2/success_rate/env_2,stage2/reward/env_2,stage2/pose_reward/env_2,stage2/pose_reward/env_0,stage2/distance_reward/env_0,stage2/reward/env_0,stage2/success_rate/env_0,stage3/pose_reward/env_10,stage3/distance_reward/env_10,stage3/success_rate/env_10,stage3/reward/env_10,stage3/success_rate/env_4,stage3/distance_reward/env_4,stage3/pose_reward/env_4,stage3/reward/env_4,stage2/success_rate/env_12,stage2/reward/env_12,stage2/pose_reward/env_12,stage2/distance_reward/env_12,stage0/distance_reward/env_10,stage0/pose_reward/env_10,stage0/reward/env_10,stage0/success_rate/env_10,stage3/pose_reward/env_0,stage3/success_rate/env_0,stage3/distance_reward/env_0,stage3/reward/env_0,stage1/success_rate/env_10,stage1/pose_reward/env_10,stage1/reward/env_10,stage1/distance_reward/env_10,stage3/distance_reward/env_8,stage3/reward/env_8,stage3/success_rate/env_8,stage3/pose_reward/env_8,stage2/success_rate/env_6,stage2/reward/env_6,stage2/distance_reward/env_6,stage2/pose_reward/env_6,stage1/distance_reward/env_12,stage1/success_rate/env_12,stage1/pose_reward/env_12,stage1/reward/env_12,stage1/pose_reward/env_2,stage1/reward/env_2,stage1/success_rate/env_2,stage1/distance_reward/env_2,stage2/distance_reward/env_10,stage2/reward/env_10,stage2/pose_reward/env_10,stage2/success_rate/env_10,stage1/success_rate/env_8,stage1/pose_reward/env_8,stage1/distance_reward/env_8,stage1/reward/env_8,stage1/distance_reward/env_14,stage1/pose_reward/env_14,stage1/success_rate/env_14,stage1/reward/env_14,stage2/distance_reward/env_8,stage2/pose_reward/env_8,stage2/reward/env_8,stage2/success_rate/env_8,stage3/success_rate/env_2,stage3/distance_reward/env_2,stage3/reward/env_2,stage3/pose_reward/env_2,stage2/reward/env_14,stage2/success_rate/env_14,stage2/pose_reward/env_14,stage2/distance_reward/env_14,stage3/pose_reward/env_12,stage3/reward/env_12,stage3/distance_reward/env_12,stage3/success_rate/env_12,stage1/reward/env_0,stage1/success_rate/env_0,stage1/pose_reward/env_0,stage1/distance_reward/env_0,stage3/distance_reward/env_14,stage3/success_rate/env_14,stage3/reward/env_14,stage3/pose_reward/env_14,stage2/pose_reward/env_4,stage2/distance_reward/env_4,stage2/reward/env_4,stage2/success_rate/env_4,stage3/reward/env_6,stage3/pose_reward/env_6,stage3/distance_reward/env_6,stage3/success_rate/env_6,stage1/pose_reward/env_5,stage1/distance_reward/env_5,stage1/success_rate/env_5,stage1/reward/env_5,stage1/reward/env_7,stage1/distance_reward/env_7,stage1/pose_reward/env_7,stage1/success_rate/env_7,stage1/pose_reward/env_3,stage1/reward/env_3,stage1/success_rate/env_3,stage1/distance_reward/env_3,stage1/success_rate/env_13,stage1/reward/env_13,stage1/pose_reward/env_13,stage1/distance_reward/env_13,stage1/success_rate/env_9,stage1/reward/env_9,stage1/pose_reward/env_9,stage1/distance_reward/env_9,stage1/reward/env_1,stage1/success_rate/env_1,stage1/pose_reward/env_1,stage1/distance_reward/env_1,stage1/pose_reward/env_11,stage1/distance_reward/env_11,stage1/success_rate/env_11,stage1/reward/env_11,stage1/pose_reward/env_15,stage1/distance_reward/env_15,stage1/success_rate/env_15,stage1/reward/env_15,stage2/success_rate/env_9,stage2/reward/env_9,stage2/pose_reward/env_9,stage2/distance_reward/env_9,stage2/distance_reward/env_13,stage2/success_rate/env_13,stage2/pose_reward/env_13,stage2/reward/env_13,stage2/reward/env_5,stage2/pose_reward/env_5,stage2/success_rate/env_5,stage2/distance_reward/env_5,stage2/success_rate/env_11,stage2/distance_reward/env_11,stage2/reward/env_11,stage2/pose_reward/env_11,stage2/reward/env_7,stage2/pose_reward/env_7,stage2/success_rate/env_7,stage2/distance_reward/env_7,stage2/reward/env_3,stage2/pose_reward/env_3,stage2/distance_reward/env_3,stage2/success_rate/env_3,stage2/distance_reward/env_1,stage2/pose_reward/env_1,stage2/reward/env_1,stage2/success_rate/env_1,stage2/reward/env_15,stage2/success_rate/env_15,stage2/pose_reward/env_15,stage2/distance_reward/env_15,stage3/distance_reward/env_3,stage3/success_rate/env_3,stage3/pose_reward/env_3,stage3/reward/env_3,stage3/reward/env_11,stage3/distance_reward/env_11,stage3/pose_reward/env_11,stage3/success_rate/env_11,stage3/distance_reward/env_5,stage3/success_rate/env_5,stage3/pose_reward/env_5,stage3/reward/env_5,stage3/reward/env_7,stage3/success_rate/env_7,stage3/pose_reward/env_7,stage3/distance_reward/env_7,stage3/success_rate/env_9,stage3/distance_reward/env_9,stage3/pose_reward/env_9,stage3/reward/env_9,stage3/distance_reward/env_15,stage3/reward/env_15,stage3/pose_reward/env_15,stage3/success_rate/env_15,stage3/distance_reward/env_13,stage3/pose_reward/env_13,stage3/success_rate/env_13,stage3/reward/env_13,stage3/reward/env_1,stage3/distance_reward/env_1,stage3/pose_reward/env_1,stage3/success_rate/env_1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-36.034145,-36.96748,-120.75874745986603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.8305645,-2.678367086690868,-12.830561,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.3808,1.0,-10.062571021543114,-11.38081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1776000,,98.1,,,,0.3,,,,,-15.346696399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.256431,-11.256433,-9.091517449146044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.500883,-27.567553,-4.061081161917339,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.04444,-136.2478955152035,0.06666666666666667,-34.17775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1185918240773303,-12.299694,1.0,-11.299694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-27.104267,-4.047895574801316,-28.104273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.651194,1.0,-26.651196,-4.090387668164213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.87707,-41.06981045689518,-34.010418,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.521653,-9.851981345562969,1.0,-10.521651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-17.282711,0.9,-18.082699,-124.13723322480419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.275425,0.03333333333333333,-35.665792982089975,-34.34211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.432394,1.0,-3.784737142452014,-26.432394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9108697,,0.038031187,,-6.119226201903075,550,0.3592742919921875,,0.2,0.0003,0.4152255356311798,1.004157953383401,,0.006963909761816467,0.6704708337783813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8760730825873977,-26.797884,-25.797892,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-11.774159242246437,-9.844851,-10.844852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.829623562137565,0.7,-22.87343,-22.473433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,-23.343695,-4.209005969056823,-23.010366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.86623553484194,-12.180933,0.9666666666666667,-11.247596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.150568,-12.083901,-64.09144716596262,0.9666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,-26.306498,-27.173174,-3.9863343399967466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1824000,,109.3,,,,0.2,,,,,-21.877936799999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-18.94917,0.8666666666666667,-18.21583,-95.04352326518556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.61497,-23.21497,0.7,-4.098094641100121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666666666666667,-10.981986,-20.778427753944705,-11.915322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.314402,0.9,-17.514402,-117.59727496253187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9031167,,0.03491148,,-6.044414349831641,560,0.3548370361328125,,0.2,0.0003,1.1063501834869385,1.0461106487433427,,0.005840577436811145,0.6627306938171387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333333333333,-22.314034,-21.847368,-4.042659990010015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,-106.49746466225406,-17.0357,-16.169033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.378674,-57.16290391600535,0.1,-32.57868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.298414,0.4,-28.498417,-4.984296875578189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.138865,-17.272203,0.9333333333333333,-100.88083649417831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.55943609661202,-16.56737,0.8,-15.967365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.71693454484438,-10.224696,1.0,-11.224696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.6626284800857,0.9666666666666667,-15.42473,-16.358067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
